Year,Month,Brand,Model,Storage Variant,Colour,Currency,Price,Monthly Cost (24 Months),Date
2022,Sep,Apple,iPhone 14 plus,256 GB,purple,NOK,13790,,09-01-2022
2022,Sep,Apple,iPhone 14 plus,256 GB,yellow,NOK,13790,,09-01-2022
2022,Sep,Apple,iPhone 14 plus,256 GB,midnigh,NOK,13790,,09-01-2022
2022,Sep,Apple,iPhone 14 plus,256 GB,star shine,NOK,13790,,09-01-2022
2022,Sep,Apple,iPhone 14 plus,256 GB,product red,NOK,13790,,09-01-2022
2022,Sep,Apple,iPhone 14 plus,512 GB,blue,NOK,16490,,09-01-2022
2022,Sep,Apple,iPhone 14 plus,512 GB,purple,NOK,16490,,09-01-2022
2022,Sep,Apple,iPhone 14 plus,512 GB,yellow,NOK,16490,,09-01-2022
2022,Sep,Apple,iPhone 14 plus,512 GB,midnigh,NOK,16490,,09-01-2022
2022,Sep,Apple,iPhone 14 plus,512 GB,star shine,NOK,16490,,09-01-2022
2022,Sep,Apple,iPhone 14 plus,512 GB,product red,NOK,16490,,09-01-2022
2022,Sep,Apple,iPhone 13,128 GB,Blue,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13,128 GB,pink,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13,128 GB,midnight,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13,128 GB,star skin ,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13,128 GB,green,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13,128 GB,Product red,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13,256 GB,Blue,NOK,11090,,09-01-2022
2022,Sep,Apple,iPhone 13,256 GB,pink,NOK,11090,,09-01-2022
2022,Sep,Apple,iPhone 13,256 GB,midnight,NOK,11090,,09-01-2022
2022,Sep,Apple,iPhone 13,256 GB,star skin ,NOK,11090,,09-01-2022
2022,Sep,Apple,iPhone 13,256 GB,green,NOK,11090,,09-01-2022
2022,Sep,Apple,iPhone 13,256 GB,Product red,NOK,11090,,09-01-2022
2022,Sep,Apple,iPhone 13,512 GB,Blue,NOK,13790,,09-01-2022
2022,Sep,Apple,iPhone 13,512 GB,pink,NOK,13790,,09-01-2022
2022,Sep,Apple,iPhone 13,512 GB,midnight,NOK,13790,,09-01-2022
2022,Sep,Apple,iPhone 13,512 GB,star skin ,NOK,13790,,09-01-2022
2022,Sep,Apple,iPhone 13,512 GB,green,NOK,13790,,09-01-2022
2022,Sep,Apple,iPhone 13,512 GB,Product red,NOK,13790,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,128 GB,Blue,NOK,8490,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,128 GB,pink,NOK,8490,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,128 GB,midnight,NOK,8490,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,128 GB,star skin ,NOK,8490,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,128 GB,green,NOK,8490,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,128 GB,Product red,NOK,8490,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,256 GB,Blue,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,256 GB,pink,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,256 GB,midnight,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,256 GB,star skin ,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,256 GB,green,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,256 GB,Product red,NOK,9790,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,512 GB,Blue,NOK,12490,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,512 GB,pink,NOK,12490,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,512 GB,midnight,NOK,12490,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,512 GB,star skin ,NOK,12490,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,512 GB,green,NOK,12490,,09-01-2022
2022,Sep,Apple,iPhone 13 mini,512 GB,Product red,NOK,12490,,09-01-2022
2022,Sep,Apple,iPhone SE ,64 GB,midnight,NOK,5890,,09-01-2022
2022,Sep,Apple,iPhone SE ,64 GB,star skin ,NOK,5890,,09-01-2022
2022,Sep,Apple,iPhone SE ,64 GB,Product red,NOK,5890,,09-01-2022
2022,Sep,Apple,iPhone SE ,128 GB,midnight,NOK,6590,,09-01-2022
2022,Sep,Apple,iPhone SE ,128 GB,star skin ,NOK,6590,,09-01-2022
2022,Sep,Apple,iPhone SE ,128 GB,Product red,NOK,6590,,09-01-2022
2022,Sep,Apple,iPhone SE ,256 GB,midnight,NOK,7890,,09-01-2022
2022,Sep,Apple,iPhone SE ,256 GB,star skin ,NOK,7890,,09-01-2022
2022,Sep,Apple,iPhone SE ,256 GB,Product red,NOK,7890,,09-01-2022
2022,Sep,Apple,Galaxy S22 5g,128 GB,Phantom white ,NOK,9490,,
2022,Sep,Apple,Galaxy S22 5g,128 GB,Phantom black,NOK,9490,,
2022,Sep,Apple,Galaxy S22 5g,128 GB,green,NOK,9490,,
2022,Sep,Apple,Galaxy S22 5g,128 GB,pink gold,NOK,9490,,
2022,Sep,Apple,Galaxy S22 5g,256 GB,Phantom white ,NOK,9990,,
2022,Sep,Apple,Galaxy S22 5g,256 GB,Phantom black,NOK,9990,,
2022,Sep,Apple,Galaxy S22 5g,256 GB,green,NOK,9990,,
2022,Sep,Apple,Galaxy S22 5g,256 GB,pink gold,NOK,9990,,
2022,Sep,Apple,Galaxy S22 + ,128 GB,Phantom white ,NOK,11490,,
2022,Sep,Apple,Galaxy S22 + ,128 GB,Phantom black,NOK,11490,,
2022,Sep,Apple,Galaxy S22 + ,128 GB,green,NOK,11490,,
2022,Sep,Apple,Galaxy S22 + ,128 GB,pink gold,NOK,11490,,
2022,Sep,Apple,Galaxy S22 + ,256 GB,Phantom white ,NOK,11990,,
2022,Sep,Apple,Galaxy S22 + ,256 GB,Phantom black,NOK,11990,,
2022,Sep,Apple,Galaxy S22 + ,256 GB,green,NOK,11990,,
2022,Sep,Apple,Galaxy S22 + ,256 GB,pink gold,NOK,11990,,
2022,Sep,Apple,Galaxy S22 Ultra,128 GB,Burgundy,NOK,13490,,
2022,Sep,Apple,Galaxy S22 Ultra,128 GB,black,NOK,13490,,
2022,Sep,Apple,Galaxy S22 Ultra,128 GB,white ,NOK,13490,,
2022,Sep,Apple,Galaxy S22 Ultra,128 GB,green,NOK,13490,,
2022,Sep,Apple,Galaxy S22 Ultra,256 GB,Burgundy,NOK,14490,,
2022,Sep,Apple,Galaxy S22 Ultra,256 GB,black,NOK,14490,,
2022,Sep,Apple,Galaxy S22 Ultra,256 GB,white ,NOK,14490,,
2022,Sep,Apple,Galaxy S22 Ultra,256 GB,green,NOK,14490,,
2022,Sep,Apple,Galaxy S22 Ultra,512 GB,Burgundy,NOK,15490,,
2022,Sep,Apple,Galaxy S22 Ultra,512 GB,black,NOK,15490,,
2022,Sep,Apple,Galaxy S22 Ultra,512 GB,white ,NOK,15490,,
2022,Sep,Apple,Galaxy S22 Ultra,512 GB,green,NOK,15490,,
2022,Sep,Apple,Galaxy S22 Ultra,1 TB,Burgundy,NOK,17790,,
2022,Sep,Apple,Galaxy S22 Ultra,1 TB,black,NOK,17790,,
2022,Sep,Apple,Galaxy S22 Ultra,1 TB,white ,NOK,17790,,
2022,Sep,Apple,Galaxy S22 Ultra,1 TB,green,NOK,17790,,
2022,Sep,Apple,Galaxy A53 5G,128 GB,Awesome Black,NOK,4790,,
2022,Sep,Apple,Galaxy A53 5G,128 GB,Awesome Blue,NOK,4790,,
2022,Sep,Apple,Galaxy A53 5G,128 GB,Awesome White,NOK,4790,,
2022,Sep,Apple,Galaxy A53 5G,128 GB,Awesome Peach,NOK,4790,,
2022,Sep,Apple,Galaxy A53 5G,256 GB,Awesome Black,NOK,cannot be found,,
2022,Sep,Apple,Galaxy A53 5G,256 GB,Awesome Blue,NOK,cannot be found,,
2022,Sep,Apple,Galaxy A53 5G,256 GB,Awesome White,NOK,cannot be found,,
2022,Sep,Apple,Galaxy A53 5G,256 GB,Awesome Peach,NOK,cannot be found,,
2022,Aug,Apple,iPhone 13 pro,128 GB,green,NOK,12290,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,128 GB,silver,NOK,12290,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,128 GB,gold,NOK,12290,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,128 GB,graphite,NOK,12290,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,128 GB,blue,NOK,12290,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,256 GB,green,NOK,13590,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,256 GB,silver,NOK,13590,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,256 GB,gold,NOK,13590,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,256 GB,graphite,NOK,13590,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,256 GB,blue,NOK,13590,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,512 GB,green,NOK,15890,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,512 GB,silver,NOK,15890,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,512 GB,gold,NOK,15890,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,512 GB,graphite,NOK,15890,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,512 GB,blue,NOK,15890,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,1 TB,green,NOK,18190,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,1 TB,silver,NOK,18190,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,1 TB,gold,NOK,18190,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,1 TB,graphite,NOK,18190,,08-01-2022
2022,Aug,Apple,iPhone 13 pro,1 TB,blue,NOK,18190,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,128 GB,green,NOK,13490,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,128 GB,silver,NOK,13490,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,128 GB,gold,NOK,13490,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,128 GB,graphite,NOK,13490,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,128 GB,blue,NOK,13490,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,256 GB,green,NOK,14790,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,256 GB,silver,NOK,14790,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,256 GB,gold,NOK,14790,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,256 GB,graphite,NOK,14790,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,256 GB,blue,NOK,14790,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,512 GB,green,NOK,17090,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,512 GB,silver,NOK,17090,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,512 GB,gold,NOK,17090,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,512 GB,graphite,NOK,17090,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,512 GB,blue,NOK,17090,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,1 TB,green,NOK,19390,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,1 TB,silver,NOK,19390,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,1 TB,gold,NOK,19390,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,1 TB,graphite,NOK,19390,,08-01-2022
2022,Aug,Apple,iPhone 13 pro max,1 TB,blue,NOK,19390,,08-01-2022
2022,Aug,Apple,iPhone 13,128 GB,Blue,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13,128 GB,pink,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13,128 GB,midnight,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13,128 GB,star skin ,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13,128 GB,green,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13,128 GB,Product red,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13,256 GB,Blue,NOK,11090,,08-01-2022
2022,Aug,Apple,iPhone 13,256 GB,pink,NOK,11090,,08-01-2022
2022,Aug,Apple,iPhone 13,256 GB,midnight,NOK,11090,,08-01-2022
2022,Aug,Apple,iPhone 13,256 GB,star skin ,NOK,11090,,08-01-2022
2022,Aug,Apple,iPhone 13,256 GB,green,NOK,11090,,08-01-2022
2022,Aug,Apple,iPhone 13,256 GB,Product red,NOK,11090,,08-01-2022
2022,Aug,Apple,iPhone 13,512 GB,Blue,NOK,13390,,08-01-2022
2022,Aug,Apple,iPhone 13,512 GB,pink,NOK,13390,,08-01-2022
2022,Aug,Apple,iPhone 13,512 GB,midnight,NOK,13390,,08-01-2022
2022,Aug,Apple,iPhone 13,512 GB,star skin ,NOK,13390,,08-01-2022
2022,Aug,Apple,iPhone 13,512 GB,green,NOK,13390,,08-01-2022
2022,Aug,Apple,iPhone 13,512 GB,Product red,NOK,13390,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,128 GB,Blue,NOK,8490,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,128 GB,pink,NOK,8490,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,128 GB,midnight,NOK,8490,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,128 GB,star skin ,NOK,8490,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,128 GB,green,NOK,8490,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,128 GB,Product red,NOK,8490,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,256 GB,Blue,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,256 GB,pink,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,256 GB,midnight,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,256 GB,star skin ,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,256 GB,green,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,256 GB,Product red,NOK,9790,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,512 GB,Blue,NOK,12090,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,512 GB,pink,NOK,12090,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,512 GB,midnight,NOK,12090,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,512 GB,star skin ,NOK,12090,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,512 GB,green,NOK,12090,,08-01-2022
2022,Aug,Apple,iPhone 13 mini,512 GB,Product red,NOK,12090,,08-01-2022
2022,Aug,Apple,iPhone SE ,64 GB,midnight,NOK,5290,,08-01-2022
2022,Aug,Apple,iPhone SE ,64 GB,star skin ,NOK,5290,,08-01-2022
2022,Aug,Apple,iPhone SE ,64 GB,Product red,NOK,5290,,08-01-2022
2022,Aug,Apple,iPhone SE ,128 GB,midnight,NOK,5990,,08-01-2022
2022,Aug,Apple,iPhone SE ,128 GB,star skin ,NOK,5990,,08-01-2022
2022,Aug,Apple,iPhone SE ,128 GB,Product red,NOK,5990,,08-01-2022
2022,Aug,Apple,iPhone SE ,256 GB,midnight,NOK,7290,,08-01-2022
2022,Aug,Apple,iPhone SE ,256 GB,star skin ,NOK,7290,,08-01-2022
2022,Aug,Apple,iPhone SE ,256 GB,Product red,NOK,7290,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,128 GB,purple,NOK,12490,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,128 GB,graphite,NOK,12490,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,128 GB,pink gold,NOK,12490,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,128 GB,blue,NOK,12490,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,256 GB,purple,NOK,12990,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,256 GB,graphite,NOK,12990,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,256 GB,pink gold,NOK,12990,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,256 GB,blue,NOK,12990,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,512 GB,purple,NOK,13790,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,512 GB,graphite,NOK,13790,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,512 GB,pink gold,NOK,13790,,08-01-2022
2022,Aug,Samsung,Galxy z flip4,512 GB,blue,NOK,13790,,08-01-2022
2022,Aug,Apple,Galaxy S22 5g,128 GB,Phantom white ,NOK,9490,,
2022,Aug,Apple,Galaxy S22 5g,128 GB,Phantom black,NOK,9490,,
2022,Aug,Apple,Galaxy S22 5g,128 GB,green,NOK,9490,,
2022,Aug,Apple,Galaxy S22 5g,128 GB,pink gold,NOK,9490,,
2022,Aug,Apple,Galaxy S22 5g,256 GB,Phantom white ,NOK,9990,,
2022,Aug,Apple,Galaxy S22 5g,256 GB,Phantom black,NOK,9990,,
2022,Aug,Apple,Galaxy S22 5g,256 GB,green,NOK,9990,,
2022,Aug,Apple,Galaxy S22 5g,256 GB,pink gold,NOK,9990,,
2022,Aug,Apple,Galaxy S22 + ,128 GB,Phantom white ,NOK,11490,,
2022,Aug,Apple,Galaxy S22 + ,128 GB,Phantom black,NOK,11490,,
2022,Aug,Apple,Galaxy S22 + ,128 GB,green,NOK,11490,,
2022,Aug,Apple,Galaxy S22 + ,128 GB,pink gold,NOK,11490,,
2022,Aug,Apple,Galaxy S22 + ,256 GB,Phantom white ,NOK,11990,,
2022,Aug,Apple,Galaxy S22 + ,256 GB,Phantom black,NOK,11990,,
2022,Aug,Apple,Galaxy S22 + ,256 GB,green,NOK,11990,,
2022,Aug,Apple,Galaxy S22 + ,256 GB,pink gold,NOK,11990,,
2022,Aug,Apple,Galaxy S22 Ultra,128 GB,Burgundy,NOK,13490,,
2022,Aug,Apple,Galaxy S22 Ultra,128 GB,black,NOK,13490,,
2022,Aug,Apple,Galaxy S22 Ultra,128 GB,white ,NOK,13490,,
2022,Aug,Apple,Galaxy S22 Ultra,128 GB,green,NOK,13490,,
2022,Aug,Apple,Galaxy S22 Ultra,256 GB,Burgundy,NOK,14490,,
2022,Aug,Apple,Galaxy S22 Ultra,256 GB,black,NOK,14490,,
2022,Aug,Apple,Galaxy S22 Ultra,256 GB,white ,NOK,14490,,
2022,Aug,Apple,Galaxy S22 Ultra,256 GB,green,NOK,14490,,
2022,Aug,Apple,Galaxy S22 Ultra,512 GB,Burgundy,NOK,15490,,
2022,Aug,Apple,Galaxy S22 Ultra,512 GB,black,NOK,15490,,
2022,Aug,Apple,Galaxy S22 Ultra,512 GB,white ,NOK,15490,,
2022,Aug,Apple,Galaxy S22 Ultra,512 GB,green,NOK,15490,,
2022,Aug,Apple,Galaxy S22 Ultra,1 TB,Burgundy,NOK,17790,,
2022,Aug,Apple,Galaxy S22 Ultra,1 TB,black,NOK,17790,,
2022,Aug,Apple,Galaxy S22 Ultra,1 TB,white ,NOK,17790,,
2022,Aug,Apple,Galaxy S22 Ultra,1 TB,green,NOK,17790,,
2022,Aug,Apple,Galaxy A53 5G,128 GB,Awesome Black,NOK,4790,,
2022,Aug,Apple,Galaxy A53 5G,128 GB,Awesome Blue,NOK,4790,,
2022,Aug,Apple,Galaxy A53 5G,128 GB,Awesome White,NOK,4790,,
2022,Aug,Apple,Galaxy A53 5G,128 GB,Awesome Peach,NOK,4790,,
2022,Aug,Apple,Galaxy A53 5G,256 GB,Awesome Black,NOK,cannot be found,,
2022,Aug,Apple,Galaxy A53 5G,256 GB,Awesome Blue,NOK,cannot be found,,
2022,Aug,Apple,Galaxy A53 5G,256 GB,Awesome White,NOK,cannot be found,,
2022,Aug,Apple,Galaxy A53 5G,256 GB,Awesome Peach,NOK,cannot be found,,
2022,Jul,Apple,iPhone 13 pro,128 GB,green,NOK,12290,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,128 GB,silver,NOK,12290,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,128 GB,gold,NOK,12290,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,128 GB,graphite,NOK,12290,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,128 GB,blue,NOK,12290,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,256 GB,green,NOK,13590,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,256 GB,silver,NOK,13590,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,256 GB,gold,NOK,13590,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,256 GB,graphite,NOK,13590,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,256 GB,blue,NOK,13590,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,512 GB,green,NOK,15890,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,512 GB,silver,NOK,15890,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,512 GB,gold,NOK,15890,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,512 GB,graphite,NOK,15890,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,512 GB,blue,NOK,15890,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,1 TB,green,NOK,18190,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,1 TB,silver,NOK,18190,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,1 TB,gold,NOK,18190,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,1 TB,graphite,NOK,18190,,07-01-2022
2022,Jul,Apple,iPhone 13 pro,1 TB,blue,NOK,18190,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,128 GB,green,NOK,13490,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,128 GB,silver,NOK,13490,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,128 GB,gold,NOK,13490,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,128 GB,graphite,NOK,13490,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,128 GB,blue,NOK,13490,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,256 GB,green,NOK,14790,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,256 GB,silver,NOK,14790,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,256 GB,gold,NOK,14790,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,256 GB,graphite,NOK,14790,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,256 GB,blue,NOK,14790,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,512 GB,green,NOK,17090,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,512 GB,silver,NOK,17090,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,512 GB,gold,NOK,17090,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,512 GB,graphite,NOK,17090,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,512 GB,blue,NOK,17090,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,1 TB,green,NOK,19390,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,1 TB,silver,NOK,19390,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,1 TB,gold,NOK,19390,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,1 TB,graphite,NOK,19390,,07-01-2022
2022,Jul,Apple,iPhone 13 pro max,1 TB,blue,NOK,19390,,07-01-2022
2022,Jul,Apple,iPhone 13,128 GB,Blue,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13,128 GB,pink,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13,128 GB,midnight,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13,128 GB,star skin ,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13,128 GB,green,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13,128 GB,Product red,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13,256 GB,Blue,NOK,11090,,07-01-2022
2022,Jul,Apple,iPhone 13,256 GB,pink,NOK,11090,,07-01-2022
2022,Jul,Apple,iPhone 13,256 GB,midnight,NOK,11090,,07-01-2022
2022,Jul,Apple,iPhone 13,256 GB,star skin ,NOK,11090,,07-01-2022
2022,Jul,Apple,iPhone 13,256 GB,green,NOK,11090,,07-01-2022
2022,Jul,Apple,iPhone 13,256 GB,Product red,NOK,11090,,07-01-2022
2022,Jul,Apple,iPhone 13,512 GB,Blue,NOK,13390,,07-01-2022
2022,Jul,Apple,iPhone 13,512 GB,pink,NOK,13390,,07-01-2022
2022,Jul,Apple,iPhone 13,512 GB,midnight,NOK,13390,,07-01-2022
2022,Jul,Apple,iPhone 13,512 GB,star skin ,NOK,13390,,07-01-2022
2022,Jul,Apple,iPhone 13,512 GB,green,NOK,13390,,07-01-2022
2022,Jul,Apple,iPhone 13,512 GB,Product red,NOK,13390,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,128 GB,Blue,NOK,8490,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,128 GB,pink,NOK,8490,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,128 GB,midnight,NOK,8490,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,128 GB,star skin ,NOK,8490,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,128 GB,green,NOK,8490,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,128 GB,Product red,NOK,8490,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,256 GB,Blue,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,256 GB,pink,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,256 GB,midnight,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,256 GB,star skin ,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,256 GB,green,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,256 GB,Product red,NOK,9790,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,512 GB,Blue,NOK,12090,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,512 GB,pink,NOK,12090,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,512 GB,midnight,NOK,12090,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,512 GB,star skin ,NOK,12090,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,512 GB,green,NOK,12090,,07-01-2022
2022,Jul,Apple,iPhone 13 mini,512 GB,Product red,NOK,12090,,07-01-2022
2022,Jul,Apple,iPhone SE ,64 GB,midnight,NOK,5290,,07-01-2022
2022,Jul,Apple,iPhone SE ,64 GB,star skin ,NOK,5290,,07-01-2022
2022,Jul,Apple,iPhone SE ,64 GB,Product red,NOK,5290,,07-01-2022
2022,Jul,Apple,iPhone SE ,128 GB,midnight,NOK,5990,,07-01-2022
2022,Jul,Apple,iPhone SE ,128 GB,star skin ,NOK,5990,,07-01-2022
2022,Jul,Apple,iPhone SE ,128 GB,Product red,NOK,5990,,07-01-2022
2022,Jul,Apple,iPhone SE ,256 GB,midnight,NOK,7290,,07-01-2022
2022,Jul,Apple,iPhone SE ,256 GB,star skin ,NOK,7290,,07-01-2022
2022,Jul,Apple,iPhone SE ,256 GB,Product red,NOK,7290,,07-01-2022
2022,Jul,Apple,Galaxy S22 5g,128 GB,Phantom white ,NOK,9490,,
2022,Jul,Apple,Galaxy S22 5g,128 GB,Phantom black,NOK,9490,,
2022,Jul,Apple,Galaxy S22 5g,128 GB,green,NOK,9490,,
2022,Jul,Apple,Galaxy S22 5g,128 GB,pink gold,NOK,9490,,
